timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance
step_154,1.282425045967102,1.6844035387039185,1.135656016639436,0.001,0.4019784927368164,1.2290661334991455
step_155,1.2740079164505005,1.6737369298934937,1.1221856808464579,0.001,0.39972901344299316,1.2338473796844482
step_156,1.265796184539795,1.6634228229522705,1.1103449988158614,0.001,0.3976266384124756,1.2385637760162354
step_157,1.2577885389328003,1.6534522771835327,1.097968396026256,0.001,0.3956637382507324,1.2432172298431396
step_158,1.2499874830245972,1.643811821937561,1.0852874940575312,0.001,0.39382433891296387,1.247810959815979
step_159,1.2423813343048096,1.6344717741012573,1.0735039321996531,0.001,0.39209043979644775,1.252368688583374
step_160,1.2349650859832764,1.6254583597183228,1.0623412012243842,0.001,0.3904932737350464,1.256912112236023
step_161,1.2277249097824097,1.6167352199554443,1.052058286947729,0.001,0.38901031017303467,1.2614405155181885
step_162,1.2206459045410156,1.6082708835601807,1.0415666702589732,0.001,0.38762497901916504,1.2659687995910645
step_163,1.2137353420257568,1.600058913230896,1.0316697144178726,0.001,0.38632357120513916,1.2705142498016357
step_164,1.2069892883300781,1.5921106338500977,1.02080335162239,0.001,0.38512134552001953,1.2750718593597412
step_165,1.2004015445709229,1.5843875408172607,1.0120309080004473,0.001,0.3839859962463379,1.2796587944030762
step_166,1.1939568519592285,1.5768698453903198,1.0023377397541715,0.001,0.3829129934310913,1.2842732667922974
step_167,1.1876682043075562,1.5695796012878418,0.994512518501478,0.001,0.38191139698028564,1.288905382156372
step_168,1.1815110445022583,1.5625113248825073,0.9870298236366029,0.001,0.381000280380249,1.293563961982727
step_169,1.1754893064498901,1.5556625127792358,0.9788192452712997,0.001,0.3801732063293457,1.2982536554336548
step_170,1.1696031093597412,1.5490182638168335,0.9728276006621713,0.001,0.3794151544570923,1.3029812574386597
