timestamp,loss,val_loss,grad_norm,learning_rate
step_201,0.017949718981981277,0.9220995903015137,0.11356304257461115,0.001
step_202,0.01744670607149601,0.9188517928123474,0.11224219827966476,0.001
step_203,0.01695597544312477,0.9156787395477295,0.11017806017878716,0.001
step_204,0.016478287056088448,0.912548840045929,0.10889155633951106,0.001
step_205,0.016011938452720642,0.9094319343566895,0.10721304468314917,0.001
step_206,0.015554589219391346,0.9063276052474976,0.10480831148016048,0.001
step_207,0.015110009349882603,0.9032584428787231,0.10265073343919,0.001
step_208,0.01467821653932333,0.9002679586410522,0.10112238734021631,0.001
step_209,0.014258663170039654,0.8973464369773865,0.09927584412895094,0.001
step_210,0.013850939460098743,0.8944734930992126,0.09790009680251664,0.001
step_211,0.013453871011734009,0.8916357159614563,0.09605609934354822,0.001
step_212,0.013066318817436695,0.8888293504714966,0.0946183629723891,0.001
step_213,0.01268982794135809,0.886054277420044,0.09329650246265409,0.001
step_214,0.012322829104959965,0.8833370804786682,0.09219650420738427,0.001
step_215,0.011964074335992336,0.8806727528572083,0.09131599744219518,0.001
step_216,0.011614550836384296,0.8780770897865295,0.09056361901152883,0.001
step_217,0.011274086311459541,0.8755420446395874,0.08940184428471212,0.001
step_218,0.010943329893052578,0.8730283379554749,0.08797324802800274,0.001
step_219,0.010620669461786747,0.870566725730896,0.0863469807965626,0.001
step_220,0.01030843984335661,0.8681515455245972,0.08494941276350913,0.001
step_221,0.010005634278059006,0.8657640218734741,0.0833930318783301,0.001
step_222,0.009711732156574726,0.8634281754493713,0.08321364702441968,0.001
step_223,0.009423411451280117,0.8611175417900085,0.08132088658012801,0.001
step_224,0.00914364866912365,0.858822226524353,0.08050295807400287,0.001
step_225,0.008870705962181091,0.8565423488616943,0.0790334216108498,0.001
step_226,0.00860393326729536,0.8543134927749634,0.07803440517252151,0.001
step_227,0.00834507867693901,0.8520985245704651,0.07542389366370816,0.001
step_228,0.00809390377253294,0.849948525428772,0.07476547950750019,0.001
step_229,0.00784925278276205,0.8478532433509827,0.07402126884391118,0.001
step_230,0.0076090614311397076,0.8458307385444641,0.07326641241132928,0.001
step_231,0.007375745568424463,0.8438746929168701,0.07144119401222433,0.001
step_232,0.0071501461789011955,0.8419647812843323,0.07045342970744628,0.001
step_233,0.006931485142558813,0.8400812745094299,0.06934471120712775,0.001
step_234,0.006718370132148266,0.8382208347320557,0.06814071249242816,0.001
step_235,0.0065113394521176815,0.8363871574401855,0.06711220286586457,0.001
step_236,0.006310033146291971,0.8346226215362549,0.06732607773915196,0.001
step_237,0.006114290561527014,0.832944929599762,0.06596292247303678,0.001
step_238,0.005925202276557684,0.8313094973564148,0.06502985625285039,0.001
step_239,0.005740944761782885,0.8296918272972107,0.06420183921913661,0.001
step_240,0.0055606248788535595,0.8280872106552124,0.06277276120285034,0.001
step_241,0.00538564333692193,0.8265275359153748,0.061887364364247376,0.001
step_242,0.005216713063418865,0.8250207304954529,0.061665602493739695,0.001
step_243,0.005052240565419197,0.8235564231872559,0.06048303387468072,0.001
step_244,0.004891844466328621,0.8221036791801453,0.05900272173908615,0.001
step_245,0.004735748283565044,0.8206430673599243,0.057794086711857005,0.001
