timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance,effective_rank,representation_variance,collapse_score
step_143,1.391074538230896,1.8276855945587158,1.2909361575647604,0.001,0.4366110563278198,1.1699167490005493,1.6177351163051732,0.8992009979887365,0.6181481689560837
step_144,1.3797985315322876,1.8124722242355347,1.2727879468178451,0.001,0.43267369270324707,1.1760077476501465,1.6157217906445343,0.901005950259023,0.6189184337243393
step_145,1.3688279390335083,1.7977135181427002,1.2568777183700808,0.001,0.4288855791091919,1.1819367408752441,1.6137374853930724,0.9026474236525377,0.6196794764028308
step_146,1.3581494092941284,1.7834416627883911,1.2420061971862126,0.001,0.4252922534942627,1.1876862049102783,1.6117759669112515,0.9041250941285935,0.620433621377519
step_147,1.3477609157562256,1.7696316242218018,1.2275376011940151,0.001,0.42187070846557617,1.193271279335022,1.6098310682375192,0.905451142485751,0.6211831910380655
step_148,1.337656855583191,1.7562638521194458,1.2132742685701703,0.001,0.4186069965362549,1.1987136602401733,1.607896204956623,0.9066409120530838,0.6219306923651688
step_149,1.3278378248214722,1.7433292865753174,1.1989015295951702,0.001,0.4154914617538452,1.204005479812622,1.605990753666737,0.9077089392454397,0.6226685911589702
step_150,1.3182923793792725,1.7307794094085693,1.1847043436724072,0.001,0.4124870300292969,1.2091960906982422,1.6040974065578095,0.9086645919766073,0.6234035389072
step_151,1.3089884519577026,1.7186219692230225,1.1728343537466055,0.001,0.4096335172653198,1.2142938375473022,1.6022022298759537,0.9095152143428186,0.6241409363644578
step_152,1.2999143600463867,1.7068490982055664,1.1598453216621576,0.001,0.4069347381591797,1.2192981243133545,1.6003038130875236,0.9102703553008699,0.6248813455431717
step_153,1.2910621166229248,1.695441484451294,1.1483516271220584,0.001,0.40437936782836914,1.2242153882980347,1.5983914104721193,0.9109475381055279,0.6256289876486689
step_154,1.282425045967102,1.6844035387039185,1.135656016639436,0.001,0.4019784927368164,1.2290661334991455,1.5964766423700272,0.9115483336735798,0.6263793490366786
step_155,1.2740079164505005,1.6737369298934937,1.1221856808464579,0.001,0.39972901344299316,1.2338473796844482,1.5945601518066614,0.9120806858982999,0.6271321899440322
step_156,1.265796184539795,1.6634228229522705,1.1103449988158614,0.001,0.3976266384124756,1.2385637760162354,1.5926450334447115,0.9125486201624595,0.6278863017185398
step_157,1.2577885389328003,1.6534522771835327,1.097968396026256,0.001,0.3956637382507324,1.2432172298431396,1.5907434181619509,0.9129626503862477,0.6286368930292137
step_158,1.2499874830245972,1.643811821937561,1.0852874940575312,0.001,0.39382433891296387,1.247810959815979,1.588852941926181,0.9133295597664266,0.6293848685503208
step_159,1.2423813343048096,1.6344717741012573,1.0735039321996531,0.001,0.39209043979644775,1.252368688583374,1.586965430387952,0.9136572188735951,0.6301334489406858
step_160,1.2349650859832764,1.6254583597183228,1.0623412012243842,0.001,0.3904932737350464,1.256912112236023,1.585073112222162,0.9139523659190503,0.6308857252635304
step_161,1.2277249097824097,1.6167352199554443,1.052058286947729,0.001,0.38901031017303467,1.2614405155181885,1.5831963137481473,0.9142137171419111,0.6316336081105092
step_162,1.2206459045410156,1.6082708835601807,1.0415666702589732,0.001,0.38762497901916504,1.2659687995910645,1.58132775881637,0.9144552974307598,0.6323799695696886
step_163,1.2137353420257568,1.600058913230896,1.0316697144178726,0.001,0.38632357120513916,1.2705142498016357,1.5794607881829736,0.9146782839927522,0.6331274619045207
step_164,1.2069892883300781,1.5921106338500977,1.02080335162239,0.001,0.38512134552001953,1.2750718593597412,1.5775955910188668,0.9148856973254013,0.6338760108692778
step_165,1.2004015445709229,1.5843875408172607,1.0120309080004473,0.001,0.3839859962463379,1.2796587944030762,1.5757170209121358,0.9150879817553718,0.634631717959821
step_166,1.1939568519592285,1.5768698453903198,1.0023377397541715,0.001,0.3829129934310913,1.2842732667922974,1.573826047270435,0.9152883261869674,0.6353942366974735
step_167,1.1876682043075562,1.5695796012878418,0.994512518501478,0.001,0.38191139698028564,1.288905382156372,1.5719458740305874,0.915483180603443,0.6361542191245585
step_168,1.1815110445022583,1.5625113248825073,0.9870298236366029,0.001,0.381000280380249,1.293563961982727,1.5700784552827654,0.9156741398490604,0.6369108477575433
step_169,1.1754893064498901,1.5556625127792358,0.9788192452712997,0.001,0.3801732063293457,1.2982536554336548,1.568220665405889,0.9158645508025468,0.6376653630828023
step_170,1.1696031093597412,1.5490182638168335,0.9728276006621713,0.001,0.3794151544570923,1.3029812574386597,1.5663776229180408,0.9160561326678166,0.6384156574818
step_171,1.1638388633728027,1.5425738096237183,0.9670273432407073,0.001,0.3787349462509155,1.3077452182769775,1.564547497275558,0.9162527385847682,0.639162442649623
step_172,1.1581839323043823,1.53633451461792,0.961013072367001,0.001,0.3781505823135376,1.3125311136245728,1.5627283171206152,0.9164567291930891,0.6399064949706275
step_173,1.152625322341919,1.5302504301071167,0.955623703211213,0.001,0.37762510776519775,1.317368507385254,1.5609299264117684,0.9166614636533973,0.6406437490110642
step_174,1.1471349000930786,1.5243005752563477,0.9501733669065502,0.001,0.37716567516326904,1.3222525119781494,1.5591686581576947,0.9168626909818134,0.6413674330662821
step_175,1.1417120695114136,1.5184725522994995,0.9448123378894995,0.001,0.37676048278808594,1.3271946907043457,1.557442637222338,0.9170670090855931,0.6420782224014853
